PMID	Sentence_ID	Sentence	Gene1|Gene1_ID	Gene1_Index(start|end)	Gene2|Gene2_ID	Gene2_Index(start|end)	RE_Type
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PPARGC1 A|10891	143|152	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	PDK4|5166	196|200	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	TFAM|7019	227|231	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	interleukin-1 beta|3553	234|252	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	IL1 B|3553	254|259	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	interleukin-6|3569	262|275	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	pyruvate dehydrogenase kinase isozyme-4|5166	155|194	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	TFAM|7019	227|231	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	interleukin-1 beta|3553	234|252	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	IL1 B|3553	254|259	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	interleukin-6|3569	262|275	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	PDK4|5166	196|200	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	interleukin-1 beta|3553	234|252	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	IL1 B|3553	254|259	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	interleukin-6|3569	262|275	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	TFAM|7019	227|231	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-1 beta|3553	234|252	IL1 B|3553	254|259	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-1 beta|3553	234|252	interleukin-6|3569	262|275	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-1 beta|3553	234|252	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-1 beta|3553	234|252	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-1 beta|3553	234|252	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL1 B|3553	254|259	interleukin-6|3569	262|275	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL1 B|3553	254|259	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL1 B|3553	254|259	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL1 B|3553	254|259	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-6|3569	262|275	IL6|3569	277|280	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-6|3569	262|275	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	interleukin-6|3569	262|275	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL6|3569	277|280	tumor necrosis factor-a|7124	286|309	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	IL6|3569	277|280	TNF|7124	311|314	NoRE
24837562	S4	The objective of this study was to test whether promoter methylation of peroxisome proliferator-activated receptor gamma coactivator 1-alpha (PPARGC1 A), pyruvate dehydrogenase kinase isozyme-4 (PDK4), transcription factor A (TFAM), interleukin-1 beta (IL1 B), interleukin-6 (IL6) and tumor necrosis factor-a (TNF) is altered in blood after a very low calorie diet (VLCD) or RYGB.	tumor necrosis factor-a|7124	286|309	TNF|7124	311|314	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	PPARGC1 A|10891	16|25	TFAM|7019	27|31	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	PPARGC1 A|10891	16|25	IL1 B|3553	33|38	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	PPARGC1 A|10891	16|25	IL6|3569	40|43	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	PPARGC1 A|10891	16|25	TNF|7124	49|52	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	TFAM|7019	27|31	IL1 B|3553	33|38	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	TFAM|7019	27|31	IL6|3569	40|43	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	TFAM|7019	27|31	TNF|7124	49|52	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	IL1 B|3553	33|38	IL6|3569	40|43	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	IL1 B|3553	33|38	TNF|7124	49|52	NoRE
24837562	S11	Methylation of PPARGC1 A, TFAM, IL1 B, IL6, and TNF promoters was changed two days after RYGB.	IL6|3569	40|43	TNF|7124	49|52	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	PDK4|5166	36|40	IL1 B|3553	42|47	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	PDK4|5166	36|40	IL6|3569	49|52	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	PDK4|5166	36|40	TNF|7124	58|61	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	IL1 B|3553	42|47	IL6|3569	49|52	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	IL1 B|3553	42|47	TNF|7124	58|61	NoRE
24837562	S13	Moreover, methylation increased in PDK4, IL1 B, IL6, and TNF promoters 12 months after RYGB.	IL6|3569	49|52	TNF|7124	58|61	NoRE
24840470	S7	Using qRT-PCR, sialyl-Tn expression was found to be associated with an increase in a2,6-sialyltransferase gene (ST6GALNAC1) and a decrease in core 1 synthase gene (C1GALT1) in LS174T cells.	ST6GALNAC1|55808	113|123	C1GALT1|56913	165|172	NoRE
24840470	S8	The expression of a subset of mucins (MUC2, MUC6, MUC5B) was also correlated with sialyl-Tn expression in LS174T cells.	MUC2|4583	39|43	MUC6|4588	45|49	NoRE
24840470	S8	The expression of a subset of mucins (MUC2, MUC6, MUC5B) was also correlated with sialyl-Tn expression in LS174T cells.	MUC2|4583	39|43	MUC5B|727897	51|56	NoRE
24840470	S8	The expression of a subset of mucins (MUC2, MUC6, MUC5B) was also correlated with sialyl-Tn expression in LS174T cells.	MUC6|4588	45|49	MUC5B|727897	51|56	NoRE
24841128	S3	CD8⁺ T-cell dysfunctions have been associated with increased expression of T-bet, Eomesdermin and pro-inflammatory cytokines, and with down-regulation of CD127.	CD8|925	0|3	T-bet|30009	75|80	NoRE
24841128	S3	CD8⁺ T-cell dysfunctions have been associated with increased expression of T-bet, Eomesdermin and pro-inflammatory cytokines, and with down-regulation of CD127.	CD8|925	0|3	CD127|3575	154|159	NoRE
24841128	S3	CD8⁺ T-cell dysfunctions have been associated with increased expression of T-bet, Eomesdermin and pro-inflammatory cytokines, and with down-regulation of CD127.	T-bet|30009	76|81	CD127|3575	155|160	NoRE
24841128	S8	RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8⁺ T cells.	interleukin-2|3558	37|50	Tat|155871	9|12	Translocation
24841128	S8	RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8⁺ T cells.	interferon-g|3458	52|64	Tat|155871	9|12	Translocation
24841128	S8	RESULTS: Tat favors the secretion of interleukin-2, interferon-g and granzyme B in CD8⁺ T cells.	granzyme B|3002	69|79	Tat|155871	9|12	Translocation
24841128	S9	Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8⁺ T lymphocytes.	Tat|155871	51|54	T-bet|30009	83|88	Positive_Regulation
24841128	S9	Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8⁺ T lymphocytes.	Tat|155871	51|54	Eomesdermin|8320	90|101	Positive_Regulation
24841128	S9	Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8⁺ T lymphocytes.	Tat|155871	51|54	Blimp-1|639	103|110	Positive_Regulation
24841128	S9	Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8⁺ T lymphocytes.	Tat|155871	51|54	Bcl-6|604	112|117	Positive_Regulation
24841128	S9	Behind this functional modulation we observed that Tat increases the expression of T-bet, Eomesdermin, Blimp-1, Bcl-6 and Bcl-2 in activated but not in unstimulated CD8⁺ T lymphocytes.	Tat|155871	51|54	Bcl-2|596	122|127	Positive_Regulation
24841128	S10	This effect is associated with the down-regulation of CD127 and the up-regulation of CD27.	CD127|3575	55|60	CD27|939	86|90	NoRE
24858471	S1	The dlx5a/dlx6a genes play essential roles in the early development of zebrafish median fin and pectoral structures.	dlx5a|30569	4|9	dlx6a|30586	10|15	NoRE
24858471	S2	The Dlx5 and Dlx6 genes encode homeodomain transcription factors essential for the proper development of limbs in mammalian species.	Dlx5|1749	4|8	Dlx6|1750	14|18	NoRE
24858471	S7	Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes.	bmp4|30612	152|156	dlx5a|30569	68|73	Association
24858471	S7	Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes.	fgf8a|30538	158|163	dlx5a|30569	68|73	Association
24858471	S7	Using morpholino-mediated knock down, we demonstrate that disrupted dlx5a/6a function results in pectoral fin agenesis associated with misexpression of bmp4, fgf8a, and1 and msx genes.	and1|794315	165|169	dlx5a|30569	68|73	Association
24858471	S10	The dlx5a/6a knock down also causes a failure of cleithrum formation associated with a drastic loss of runx2b and col10a1 expression.	runx2b|405788	103|109	dlx5a|30569	4|9	Association
24858471	S10	The dlx5a/6a knock down also causes a failure of cleithrum formation associated with a drastic loss of runx2b and col10a1 expression.	col10a1|558919	114|121	dlx5a|30569	4|9	Association
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	KCNQ1|3784	55|60	ALDH2|217	94|99	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	KCNQ1|3784	55|60	MYL2|4633	100|104	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	KCNQ1|3784	55|60	ITIH4|3700	165|170	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	KCNQ1|3784	55|60	NT5C2|22978	207|212	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	ALDH2|217	94|99	MYL2|4633	100|104	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	ALDH2|217	94|99	ITIH4|3700	165|170	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	ALDH2|217	94|99	NT5C2|22978	207|212	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	MYL2|4633	100|104	ITIH4|3700	165|170	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	MYL2|4633	100|104	NT5C2|22978	207|212	NoRE
24861553	S5	We identified four novel BMI-associated loci near the KCNQ1 (rs2237892, P = 9.29 × 10(-13)), ALDH2/MYL2 (rs671, P = 3.40 × 10(-11); rs12229654, P = 4.56 × 10(-9)), ITIH4 (rs2535633, P = 1.77 × 10(-10)) and NT5C2 (rs11191580, P = 3.83 × 10(-8)) genes.	ITIH4|3700	165|170	NT5C2|22978	207|212	NoRE
24875904	S1	RANKL expression in myeloma cells is regulated by a network involving RANKL promoter methylation, DNMT1, microRNA and TNFa in the microenvironment.	RANKL|8600	0|5	RANKL|8600	70|75	NoRE
24875904	S1	RANKL expression in myeloma cells is regulated by a network involving RANKL promoter methylation, DNMT1, microRNA and TNFa in the microenvironment.	RANKL|8600	0|5	DNMT1|1786	98|103	NoRE
24875904	S1	RANKL expression in myeloma cells is regulated by a network involving RANKL promoter methylation, DNMT1, microRNA and TNFa in the microenvironment.	RANKL|8600	0|5	TNFa|7124	118|122	NoRE
24875904	S1	RANKL expression in myeloma cells is regulated by a network involving RANKL promoter methylation, DNMT1, microRNA and TNFa in the microenvironment.	RANKL|8600	70|75	DNMT1|1786	98|103	NoRE
24875904	S1	RANKL expression in myeloma cells is regulated by a network involving RANKL promoter methylation, DNMT1, microRNA and TNFa in the microenvironment.	RANKL|8600	70|75	TNFa|7124	118|122	NoRE
